,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,entities.media,extended_entities.media,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.user.withheld_in_countries,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.user.profile_banner_url,retweeted_status.possibly_sensitive,retweeted_status.possibly_sensitive_appealable
61,Tue Dec 17 13:57:04 +0000 2019,1206936352627056641,1206936352627056641,"RT @specialoptions: #enmi19 Non, ça, c'est de la métaphysique. Je crois que leur question est plus claire: qu'est-ce que vous attendez pour…",False,"<a href=""https://twitter.com/BotMetaphysique"" rel=""nofollow"">Metaphysique Bot</a>",,,,,,,,,,False,1,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [20, 27]}]",[],"[{'screen_name': 'specialoptions', 'name': 'desinscrit', 'id': 2291299092, 'id_str': '2291299092', 'indices': [3, 18]}]",[],,,1204370457635573761,1204370457635573761,Métaphysique,BotMetaphysique,,"existe-il un sujet plus intéressant que la Métaphysique ?
Je RT automatiquement tout ce qui touche à la  métaphysique.
Enjoy",,[],False,228,0,3,Tue Dec 10 12:01:14 +0000 2019,2,,,False,False,8381,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1204370886159155203/aau0wjtr_normal.jpg,https://pbs.twimg.com/profile_images/1204370886159155203/aau0wjtr_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1204370457635573761/1603391475,Tue Dec 17 12:57:13 +0000 2019,1.206921290969428e+18,1206921290969427970,"#enmi19 Non, ça, c'est de la métaphysique. Je crois que leur question est plus claire: qu'est-ce que vous attendez… https://t.co/tjR65zTqrb",True,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],"[{'url': 'https://t.co/tjR65zTqrb', 'expanded_url': 'https://twitter.com/i/web/status/1206921290969427970', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,2291299092.0,2291299092,desinscrit,specialoptions,,,,,[],False,2.0,13.0,0.0,Tue Jan 14 15:26:49 +0000 2014,0.0,,,False,False,12.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,False,1.0,0.0,False,False,fr,,,,,
62,Tue Dec 17 14:19:48 +0000 2019,1206942071837380608,1206942071837380608,"#enmi19 ""There is no such thing as a market [...] but there is an ideology"" **",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,en,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,2291299092,2291299092,desinscrit,specialoptions,,,,[],False,2,13,0,Tue Jan 14 15:26:49 +0000 2014,0,,,False,False,12,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Tue Dec 17 14:21:12 +0000 2019,1206942422787395587,1206942422787395587,#enmi19 ++ reinvention of the market as a purely informational vs psychic and individuation process (knowledge and not information),False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,,,en,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,1206604191839531009,1206604191839531009,Giacomo Gilmozzi,GiacomoGilmozzi,,,,[],False,15,101,0,Mon Dec 16 15:57:28 +0000 2019,7,,,False,False,31,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,https://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Tue Dec 17 14:23:02 +0000 2019,1206942883867168768,1206942883867168768,"#enmi19 Comment repenser le marché comme un lieu de savoir, un lieu d'individuation collective ??",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,1,1,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Tue Dec 17 14:23:27 +0000 2019,1206942988678713352,1206942988678713352,"#enmi19 ""Is it a question of a re-engineered form of a market, to create a market solution to a market problem?"" I believe it is",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,en,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,2291299092,2291299092,desinscrit,specialoptions,,,,[],False,2,13,0,Tue Jan 14 15:26:49 +0000 2014,0,,,False,False,12,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Tue Dec 17 14:31:03 +0000 2019,1206944902304677888,1206944902304677888,"RT @vincentpuig: #enmi19 Comment repenser le marché comme un lieu de savoir, un lieu d'individuation collective ??",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [17, 24]}]",[],"[{'screen_name': 'vincentpuig', 'name': 'Vincent Puig', 'id': 68424173, 'id_str': '68424173', 'indices': [3, 15]}]",[],,,470605252,470605252,Guilhem VINCENT,aArchitecton,,"Le chaos est une échelle
#ArchitectureTransversale
#RechercheContributive
#PharmacologieGénérale",https://t.co/vWJVEbz3Fm,[],False,156,1138,1,Sat Jan 21 23:21:48 +0000 2012,9942,,,False,False,676,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1292522550828969989/2pi_Pffo_normal.jpg,https://pbs.twimg.com/profile_images/1292522550828969989/2pi_Pffo_normal.jpg,91D2FA,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/vWJVEbz3Fm', 'expanded_url': 'http://aarchitecte.wordpress.com', 'display_url': 'aarchitecte.wordpress.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/470605252/1613587029,Tue Dec 17 14:23:02 +0000 2019,1.2069428838671688e+18,1206942883867168768,"#enmi19 Comment repenser le marché comme un lieu de savoir, un lieu d'individuation collective ??",False,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,68424173.0,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",[],False,1123.0,17.0,66.0,Mon Aug 24 14:49:27 +0000 2009,2.0,,,False,False,3257.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,1.0,1.0,False,False,fr,,,,,
67,Tue Dec 17 14:35:36 +0000 2019,1206946049388163073,1206946049388163073,RT @GiacomoGilmozzi: #enmi19 ++ reinvention of the market as a purely informational vs psychic and individuation process (knowledge and not…,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,,,en,"[{'text': 'enmi19', 'indices': [21, 28]}]",[],"[{'screen_name': 'GiacomoGilmozzi', 'name': 'Giacomo Gilmozzi', 'id': 1206604191839531009, 'id_str': '1206604191839531009', 'indices': [3, 19]}]",[],,,470605252,470605252,Guilhem VINCENT,aArchitecton,,"Le chaos est une échelle
#ArchitectureTransversale
#RechercheContributive
#PharmacologieGénérale",https://t.co/vWJVEbz3Fm,[],False,156,1138,1,Sat Jan 21 23:21:48 +0000 2012,9942,,,False,False,676,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1292522550828969989/2pi_Pffo_normal.jpg,https://pbs.twimg.com/profile_images/1292522550828969989/2pi_Pffo_normal.jpg,91D2FA,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/vWJVEbz3Fm', 'expanded_url': 'http://aarchitecte.wordpress.com', 'display_url': 'aarchitecte.wordpress.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/470605252/1613587029,Tue Dec 17 14:21:12 +0000 2019,1.2069424227873956e+18,1206942422787395587,#enmi19 ++ reinvention of the market as a purely informational vs psychic and individuation process (knowledge and not information),False,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.206604191839531e+18,1206604191839531009,Giacomo Gilmozzi,GiacomoGilmozzi,,,,,[],False,15.0,101.0,0.0,Mon Dec 16 15:57:28 +0000 2019,7.0,,,False,False,31.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,https://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,1.0,1.0,False,False,en,,,,,
68,Tue Dec 17 14:47:02 +0000 2019,1206948924210188288,1206948924210188288,#enmi19 L'ethos est le lieu de l'habiter. Là ou se composent universel et particulier.,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Tue Dec 17 14:53:49 +0000 2019,1206950633527488512,1206950633527488512,#enmi19 L'éthique actuelle ne parvient pas à penser qu'il faut des transformations pour se conserver ! ++,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Tue Dec 17 15:02:37 +0000 2019,1206952848266866691,1206952848266866691,"#enmi19 Dans le design d'un numérique néguentropique, il faut composer autonomie et hétéronomie, calculable et incalculable.",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Tue Dec 17 15:20:42 +0000 2019,1206957399384477697,1206957399384477697,#enmi19 L'éthique doit être pensée comme désautomatisation.,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Tue Dec 17 15:21:16 +0000 2019,1206957539310604288,1206957539310604288,#enmi19 Il n'y a pas d'algorithme tragique ++,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,1,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Tue Dec 17 15:36:11 +0000 2019,1206961293367881729,1206961293367881729,"#enmi19 Conor McGarrigle and Richard Sennett speaking about city, open city and ‘smart’ city https://t.co/8Z5jkVWmzO",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,1,False,False,False,False,en,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],"[{'id': 1206961288607338496, 'id_str': '1206961288607338496', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/EL_85bEWkAAm18-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EL_85bEWkAAm18-.jpg', 'url': 'https://t.co/8Z5jkVWmzO', 'display_url': 'pic.twitter.com/8Z5jkVWmzO', 'expanded_url': 'https://twitter.com/GiacomoGilmozzi/status/1206961293367881729/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]","[{'id': 1206961288607338496, 'id_str': '1206961288607338496', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/EL_85bEWkAAm18-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EL_85bEWkAAm18-.jpg', 'url': 'https://t.co/8Z5jkVWmzO', 'display_url': 'pic.twitter.com/8Z5jkVWmzO', 'expanded_url': 'https://twitter.com/GiacomoGilmozzi/status/1206961293367881729/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]",1206604191839531009,1206604191839531009,Giacomo Gilmozzi,GiacomoGilmozzi,,,,[],False,15,101,0,Mon Dec 16 15:57:28 +0000 2019,7,,,False,False,31,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,https://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Tue Dec 17 15:37:21 +0000 2019,1206961586453303305,1206961586453303305,#enmi19 **the stack — Bratton https://t.co/mJaB4ASsKk,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,False,en,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],"[{'id': 1206961581352988672, 'id_str': '1206961581352988672', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EL_9KdoWsAAc6GB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EL_9KdoWsAAc6GB.jpg', 'url': 'https://t.co/mJaB4ASsKk', 'display_url': 'pic.twitter.com/mJaB4ASsKk', 'expanded_url': 'https://twitter.com/GiacomoGilmozzi/status/1206961586453303305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]","[{'id': 1206961581352988672, 'id_str': '1206961581352988672', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EL_9KdoWsAAc6GB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EL_9KdoWsAAc6GB.jpg', 'url': 'https://t.co/mJaB4ASsKk', 'display_url': 'pic.twitter.com/mJaB4ASsKk', 'expanded_url': 'https://twitter.com/GiacomoGilmozzi/status/1206961586453303305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]",1206604191839531009,1206604191839531009,Giacomo Gilmozzi,GiacomoGilmozzi,,,,[],False,15,101,0,Mon Dec 16 15:57:28 +0000 2019,7,,,False,False,31,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,https://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Tue Dec 17 15:40:49 +0000 2019,1206962459770261505,1206962459770261505,"#enmi19 MacGarrigle: reprise des ""stacks"" de B. Bratton: terre/cloud/ville/réseau/adressage/interface/utilisateur",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,1,1,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
